id,genre,track_name,artist_name,danceability,valence,energy,tempo
2UKYMN7VnsQo40n0qCt6Sa,electronic,Porcelain,Moby,0.297,0.332,0.637,94.73
2zBXZY8lvzzmtzm07uImXc,electronic,Ragga Bomb,Skrillex,0.595,0.61,0.961,174.071
33ZJkoSI4m9RzT4rZUthGn,electronic,Suffocation,Crystal Castles,0.544,0.146,0.706,119.941
16tUjfbOz2vzcOC9KlMMfz,electronic,Can't Control Myself,Krewella,0.695,0.755,0.925,100.015
3bbtEl3UDzQn0ti5TqPtRH,electronic,Sunlight,Modestep,0.359,0.395,0.822,139.416
1fDjn2sOwXlSvuXfhMTJDG,electronic,Fully Blown,Datsik,0.552,0.426,0.974,139.96
1Ca2ELRlvACAeI7xz9c9jR,electronic,Spaceman,Hardwell,0.599,0.118,0.763,127.997
3YM2dp0MqAJYBamwVSC7rE,electronic,Sleep-In,Times New Viking,0.223,0.492,0.959,162.022
6sa8y1XKi2ljJd0z6sUEz3,electronic,"Disc Wars - From ""TRON: Legacy""/Score",Daft Punk,0.543,0.35,0.48,159.969
6DEeUrq2VhjAj6KOhZcsu3,electronic,Me And You,NERO,0.42,0.236,0.925,144.047
5Muk08hnvAKtf0MDHqIq5j,electronic,Hold On - Sub Focus Remix,Various Artists,0.377,0.0393,0.931,173.995
3AgEOAo3dvkjtsBmeTGRjg,electronic,Get A Move On!,Mr. Scruff,0.76,0.816,0.767,123.324
4VySpxhRGy32u5zPCprzDn,electronic,Too Close,Alex Clare,0.588,0.271,0.694,126.027
4ce29VAx1D8f3HULOHHA3K,electronic,LRAD,Knife Party,0.755,0.186,0.889,127.999
1VWSVt3Q0nGbq2EHe2zJYJ,electronic,Pair of Dice (Radio Edit),Tiësto,0.493,0.209,0.918,128.022
4FXj4ZKMO2dSkqiAhV7L8t,electronic,Evil Beauty,Blackmill,0.652,0.456,0.581,139.982
2VtX9viww814jnWFERUhAS,electronic,Follow You Down,Zedd,0.688,0.576,0.694,128.009
78H72MElkOY9cRnaudxZFY,electronic,Fresh,Daft Punk,0.503,0.174,0.952,126.345
56QCGK2tyUmlma8k94zLal,electronic,Miami 2 Ibiza,Swedish House Mafia,0.727,0.653,0.936,124.989
5zG4pMcM2QILFOFL3Y3ZMf,electronic,"Revolution (feat. Faustix, Imanos & Kai)",Diplo,0.634,0.309,0.724,148.024
2EFjA0bQbpIseUlPHCeIil,electronic,Channel 42,deadmau5,0.699,0.414,0.724,128.034
7dP4Rx8rkk9gwVubpEmQcY,electronic,Feeling's Gone,Beacon,0.568,0.352,0.524,127.957
5f6igUw1asUL4AGXSvgTW8,electronic,Levels - Skrillex Remix,Avicii,0.615,0.346,0.91,140.0
1qZMPmpD1jDcOA7gZ6TCde,electronic,One (Your Name) - Radio Edit,Swedish House Mafia,0.733,0.636,0.673,125.061
0ZSKFXpOg3F0TutUlsLzSH,electronic,Anywhere - Original Mix,Foreign Beggars,0.52,0.481,0.954,139.974
6D5pfooPP6hi99RaXjkDsP,electronic,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.567,0.114,0.813,126.044
3ctALmweZBapfBdFiIVpji,electronic,The Game of Love,Daft Punk,0.712,0.682,0.5,90.039
60fcVaTITPnqAuwZknDATc,electronic,Little Cat Steps - Original Mix,Feed Me,0.662,0.0449,0.797,128.01
2NAiEFmgOOUgu5dJRObQRI,electronic,Sun,Caribou,0.692,0.426,0.82,127.989
252S4mCX2la1fsZFHQhEit,electronic,Beautiful People (Zamli Summer Remix),Benny Benassi,0.748,0.368,0.622,128.043
7xXJv53ueud6KRR53COvvJ,electronic,Cthulhu Sleeps,deadmau5,0.961,0.27,0.564,127.975
71c5Jb38fgukgKSCGL6zpt,electronic,I Fink U Freeky,Die Antwoord,0.847,0.48,0.753,129.976
3IO4NO0T0kkeO3r6K5jXrT,electronic,The Flower Lane,Ducktails,0.399,0.495,0.549,200.991
1ph6Bncj7s3BmYp6FkIzP8,electronic,Miss You,Various Artists,0.542,0.216,0.134,126.954
3lZ6Oa8g1f9S05eFOt26E9,electronic,Barbra Streisand,Duck Sauce,0.798,0.406,0.927,127.959
4bJhvPYFBlyoUOo8ts3b6B,electronic,Derezzed,Daft Punk,0.7,0.142,0.728,127.98
2VJS0kuE7ozSYOWJpqlLhR,electronic,XTC,Boys Noize,0.701,0.353,0.807,125.005
7wL42r11vcEhohThbDVz7Y,electronic,Unluck,James Blake,0.663,0.217,0.483,140.037
15ccEhr9NN3Blmdr0hQwj9,electronic,Icarus,Madeon,0.48,0.143,0.841,126.113
60KqmTYKZzSElJidL2U2o1,electronic,Amor Fati,Washed Out,0.505,0.504,0.861,100.959
5RByQFt9Mlo8hDYJ921tCv,electronic,"Around the World / Harder, Better, Faster, Stronger",Daft Punk,0.629,0.581,0.787,125.998
3R5WD5IdjyPyTIuosdo0S8,electronic,Thrown,Kiasmos,0.798,0.297,0.389,120.02
3FRN77vZs7lsEnaUP3reDO,electronic,Wait,Airhead,0.603,0.181,0.476,120.053
0UPsdEgJx6ypkfFUxD3ZHh,electronic,Don't Move,Phantogram,0.558,0.482,0.642,99.977
3HOGZQbzokUiYHuWhxOBjx,emo,Don't You Know Who I Think I Am?,Fall Out Boy,0.448,0.863,0.949,162.889
5cBfw0kSfINwLHfTn3O2KI,emo,Lost In Stereo,All Time Low,0.471,0.581,0.963,150.033
5Aq4CEn4XprKHqjZ61LUEQ,emo,We Don't Belong,Black Veil Brides,0.511,0.267,0.932,129.998
3w9Uhk2xmkm1qxRjVjPRwC,emo,Cars & Calories,Saves The Day,0.557,0.765,0.614,149.887
1nuqzCMgj2lxZCmpdCmIGv,emo,A Lack of Color,Various Artists,0.635,0.357,0.337,135.826
6p4jnIWFWyLz0zUo2RD9iu,emo,"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,0.38,0.0974,0.908,97.613
2OOM9QIzL3xwS0ODsjxUV4,emo,You Know How I Do,Taking Back Sunday,0.212,0.308,0.853,85.212
72iNjNcripCtyG8AZEPVBo,emo,My Immortal,Evanescence,0.251,0.0691,0.333,97.195
2ds9vlk6o6BRCc2FAkmOvX,emo,Beat It,Fall Out Boy,0.557,0.841,0.936,149.954
0IebF3yDXM6KJX1xhMkdoe,emo,Chelsea Smile,Bring Me The Horizon,0.406,0.22,0.891,99.898
57BrRMwf9LrcmuOsyGilwr,emo,Crawling,Linkin Park,0.58,0.299,0.702,105.076
38xWaVFKaxZlMFvzNff2aW,emo,Breakeven,The Script,0.627,0.535,0.699,94.003
3oBVYX2OJdJejUTp9ooNYW,emo,Me And The Moon,Something Corporate,0.228,0.155,0.643,169.833
0qPrqktIlFeObC1BdFX9ZZ,emo,Long Goodnight,The Get Up Kids,0.557,0.361,0.492,142.662
6eolFkFTZmdai6b47dxKtJ,emo,The Phrase That Pays,The Academy Is...,0.637,0.639,0.768,133.997
1rgPXmgq1rOwglSwaTrq9S,emo,Fallen Angels,Black Veil Brides,0.384,0.571,0.969,173.924
1JdKrFyoU05abww0Zv0ayQ,emo,That's What You Get,Paramore,0.528,0.632,0.831,131.094
1o25vqLcw3JRHgLrGJ3DWY,emo,Pheurton Skeurto,Sunny Day Real Estate,0.54,0.344,0.12,128.447
4kxND2rbPDrdb7Sgoo1Fbh,emo,When You're Gone,Avril Lavigne,0.458,0.168,0.719,142.032
5MsZIaCYY6Tsdph0LiB0hE,emo,Alone Together,Fall Out Boy,0.552,0.606,0.915,90.013
6QfnvcOKsdN4Q6exUWVuzn,emo,Ohio Is for Lovers,Hawthorne Heights,0.568,0.625,0.835,170.045
2tqnbJxbZ8lDQ2reacnjLz,emo,Call It Karma,Silverstein,0.434,0.242,0.883,170.022
7oeQvorSjIN3Ly9vfqrsKV,emo,Everything Is Alright,Motion City Soundtrack,0.436,0.473,0.945,161.074
0Bp5CYx4yUIrpU08C55IF9,emo,Remembering Sunday,All Time Low,0.449,0.32,0.602,170.04
2ymt2b4x03JKFOIJj7YtDr,emo,If It's Here When We Get Back It's Ours,Texas Is The Reason,0.275,0.306,0.996,182.254
2Guz1b911CbpG8L92cnglI,emo,Your Guardian Angel,The Red Jumpsuit Apparatus,0.29,0.382,0.48,112.62
4yXNMbZrsFJbPTH0WfhwEB,emo,Young Volcanoes,Fall Out Boy,0.599,0.676,0.853,94.997
4fmqkdu2h52b7pDNQWeiOM,emo,Good to Know That If I Ever Need Attention,Brand New,0.354,0.121,0.942,151.246
1L8H0H0aJkThh4LFAUpYp8,emo,Something,Escape the Fate,0.395,0.48,0.853,175.208
6wqJeItl3Vc3az4ZicSQAB,emo,Before I Forget,Slipknot,0.291,0.348,0.974,134.724
37nxqDCWJSsBYLQO8QURBz,emo,Anywhere but Here,Mayday Parade,0.414,0.42,0.946,165.015
7zx6cWdHYFGTTjHXTweOpH,emo,My Apology,The Get Up Kids,0.38,0.557,0.805,138.935
5colqK4X2utxb1opX2TF0b,emo,Devotion and Desire,Bayside,0.457,0.281,0.882,92.096
3jsNPTt6LUyB2srOcZaq47,emo,Grenade Jumper,Fall Out Boy,0.464,0.669,0.967,174.92
7tCnwq0Fy85y1tWktmXQ7u,emo,Miracle,Paramore,0.467,0.561,0.888,163.014
3HE50TVRquwXe9yv2HFoNL,emo,Never Too Late,Three Days Grace,0.433,0.217,0.778,149.864
4SIp5AJmUjM6BjCG2EaVRu,emo,Tragic Magic,Falling In Reverse,0.302,0.464,0.927,155.414
6GKhlcZeyEW9Y5ZLZ37HZ3,emo,"The Words ""Best Friend"" Become Redefined",Chiodos,0.327,0.219,0.873,109.058
78HsNTKVNADOaGxS41OSW7,emo,Seventy Times 7,Brand New,0.534,0.417,0.75,91.358
1OqDUHFotTmZQ0khBRHnK2,emo,Hearts Burst into Fire,Bullet For My Valentine,0.212,0.0889,0.969,91.523
7f3tPmsyBQc0sua0SAINlZ,emo,Back And To The Left,Texas Is The Reason,0.23,0.22,0.979,183.619
5m91YNwgPcZ1F5dSnQwX5A,emo,The Layers Of Skin We Drag Around,The World Is A Beautiful Place & I Am No Longer Afraid To Die,0.417,0.437,0.702,166.018
1mX6SYJ1ZpcoxQUiER8wOI,emo,SING,My Chemical Romance,0.606,0.373,0.942,110.98
6jIArrHr4Y3m9tcifIfDhb,emo,The First Punch,Pierce The Veil,0.438,0.17,0.978,94.975
0UZwcRQAk4QR09HtGRZhYC,emo,Closer To The Edge,Thirty Seconds To Mars,0.502,0.102,0.948,139.979
4QghhgRYtgPTBGyQrfcW9H,emo,48,Sunny Day Real Estate,0.469,0.641,0.536,113.751
1lldOhIq1tf0XyQUBWDeOc,emo,Letters To You,Finch,0.409,0.336,0.847,117.935
262RJtiqytpugV1UvDicN9,emo,Hang 'Em High,My Chemical Romance,0.422,0.262,0.946,127.03
591vJuuep0gfPhx9p8WPD5,emo,Reinventing Your Exit,Underoath,0.45,0.268,0.978,155.014
0l2p5mDOP3czJ2FpD6zWie,emo,Just One Yesterday,Fall Out Boy,0.508,0.587,0.907,104.997
6WzAjOZfTwFBtyX7apVMUN,folk,Chicago,Sufjan Stevens,0.579,0.447,0.463,124.977
1gSWmUWt0Flr52cQoH0yDJ,folk,Oliver James,Fleet Foxes,0.48,0.159,0.0631,118.44
0Q8wd2l00zpUraEmBVnpXb,folk,Bikes,Lucy Rose,0.607,0.391,0.505,75.9
3FZp9Dzst1a9cnVJuxxtvH,folk,Reunite,Isbells,0.59,0.6,0.476,68.161
2Ad2qfwGwhyXdyipe3a6AI,folk,Walk the Line,The Tallest Man On Earth,0.681,0.321,0.545,117.496
2Oehrcv4Kov0SuIgWyQY9e,folk,Demons,Imagine Dragons,0.327,0.416,0.71,179.561
4BBinS6ZWPxXRTbXqgLJiu,folk,Despite What You've Been Told,Two Gallants,0.553,0.622,0.821,151.32
7shVwhUdVbHpykOfbzvDc1,folk,A Case of You,Joni Mitchell,0.693,0.679,0.201,100.836
4YvAKcZ1BN4XsxkzL1Bo0w,folk,Sheets,Damien Jurado,0.522,0.134,0.358,109.974
5ED2xEPDx325pUDomaZXjT,folk,Goshen,Beirut,0.284,0.107,0.262,98.66
4QAslghrKrs38Fj7C81nuP,folk,Song for Motion,Lowlakes,0.441,0.0433,0.311,110.554
1U1GtaJeYwGsPgqV9Me5bb,folk,Hold You in My Arms,Ray LaMontagne,0.504,0.577,0.321,170.134
794UwsvX6V2PdSVXR2AK9S,folk,Grey Sublime Archon,Eluveitie,0.459,0.0448,0.995,110.103
30gUUK7Vwn9W5sWViA80bb,folk,I Am a Rock,Simon & Garfunkel,0.661,0.762,0.614,113.904
3n69hLUdIsSa1WlRmjMZlW,folk,Breezeblocks,alt-J,0.616,0.286,0.656,150.071
28VaOkPDwZjOeSDwEmCYAg,folk,Communion Cups And Someone's Coat,Iron & Wine,0.25,0.436,0.459,167.081
1JQiZTI59vPKwXHaU0md7I,folk,Australia,The Shins,0.434,0.838,0.842,169.935
3RkQ3UwOyPqpIiIvGVewuU,folk,Mr. Tambourine Man,Bob Dylan,0.39,0.584,0.31,177.515
3dFTDi3SuClWESHZrtvauW,folk,Matty Groves,Fairport Convention,0.408,0.746,0.529,90.747
2ihCaVdNZmnHZWt0fvAM7B,folk,Little Talks,Of Monsters and Men,0.457,0.417,0.757,102.961
2D2RWfLX44bnObQnYefOUi,folk,Om Nashi Me,Edward Sharpe & The Magnetic Zeros,0.251,0.176,0.8,121.515
7IPHxRDKjb2yJY8d4laG9g,folk,Sarah,Ray LaMontagne,0.368,0.73,0.473,174.625
2UODQhPzz51lssoMPOlfy5,folk,Don't Carry It All,The Decemberists,0.494,0.627,0.836,142.56
0QAZgZkHYERH1rYN3u8Gci,folk,If You Could Read My Mind,Gordon Lightfoot,0.612,0.223,0.24,122.565
3wsZYuHJrk3lssa7V7jvye,folk,Poison & Wine,The Civil Wars,0.285,0.203,0.186,153.848
4roEQeLnZ0d96fDnRdXXW6,folk,Lucky Now,Ryan Adams,0.598,0.348,0.34,120.305
6w1WA0BzrAoj5mfcs2zJlV,folk,Tickle Me Pink,Johnny Flynn,0.628,0.488,0.634,116.323
6VA5AChKN7OM15ggRGkFNj,folk,Pretty Girl From Chile,The Avett Brothers,0.481,0.566,0.655,141.613
574GJ55EBM79W6n2V5bL5z,folk,Slow It Down,The Lumineers,0.428,0.108,0.064,142.436
71PfUEYhCLmqttVTYizFDh,folk,In Spite of Ourselves,John Prine,0.544,0.702,0.27,154.118
1R5Y01vTKH96Y7XMmmcF9q,folk,Drops In The River,Fleet Foxes,0.527,0.0815,0.312,106.004
6SV5EFvPvEcHrNtuy5z0Pg,folk,Dearest Foresaken,Iron & Wine,0.58,0.392,0.396,74.353
5DR0rzOMao8PN8TqJuYw08,folk,While You Were Sleeping,Elvis Perkins,0.35,0.232,0.553,77.576
1tpSOLApZSgDaFqYHIeQl9,folk,Come Away,Sons Of The East,0.673,0.231,0.592,121.949
1HrNfn7bwE3DMLbgRyE8nQ,folk,Second Chance,Liam Finn,0.547,0.503,0.697,177.59
0hQpnTWZHywcGFKxmwsU0X,folk,Bones,Ben Howard,0.366,0.158,0.206,74.836
33BoJJrV065a1mfPpWOLi6,folk,Time To Think,Sean Rowe,0.49,0.204,0.196,124.612
1WyHzifMOtTv4vumQA4eWE,folk,No Rest,Dry the River,0.249,0.467,0.714,151.481
0IvgwrCjioP7AdGgcddPKK,folk,I Followed Fires,Matthew And The Atlas,0.513,0.534,0.591,127.292
0b1fVeBO4Zi8LsbDhXZDIB,folk,Lai Lai Hei,Ensiferum,0.219,0.536,0.846,168.341
5nWbbQ0sIEabqPxAdqmh66,folk,Sweet Disposition,Various Artists,0.54,0.347,0.804,129.088
1L2CVzHtRTCFBnBSbvHHre,folk,I 4 U & U 4 Me - Home Demo,The Decemberists,0.599,0.69,0.888,99.998
6nLzJ8T2TP4vf7Bfm3Kcd2,folk,Agape,Bear's Den,0.606,0.468,0.758,137.981
177pePxmKgtYylD5OOMYei,folk,Feeding Line,Boy & Bear,0.635,0.279,0.621,117.96
1BH5f9RHwlcLR6h3fG9z4M,folk,Sleeping Ute,Grizzly Bear,0.334,0.26,0.652,104.59
4wd09wCccmxUB7XVJp0RNn,folk,"Jesus, Etc.",Wilco,0.756,0.695,0.28,109.413
3aX6cwaJg97tqhNG0ErHpO,folk,The Traveling Song,The Avett Brothers,0.479,0.716,0.8,115.98
3lP4jIScaPeHfJlPN98jwV,folk,My Manic And I,Laura Marling,0.689,0.478,0.286,119.913
2OJFCCRSMPnGfvN8P7kqmU,folk,Hope Of A Lifetime,The Milk Carton Kids,0.558,0.464,0.239,111.141
451GvHwY99NKV4zdKPRWmv,folk,Banana Pancakes,Jack Johnson,0.816,0.615,0.375,114.303
7hdoKFtMp3zo68GPKjKAiF,forro,Blind Faith,Gilberto Gil,0.56,0.207,0.299,104.193
3Ze0CVM1SFTlKLnNPmMmC2,forro,Fui Clonado,Banda Garota Safada,0.655,0.64,0.944,93.29
4vrqgn0mhWorG7URU6ucVg,forro,Pedro Mila,Raiz Do Sana,0.662,0.875,0.706,101.988
4E3ZQhrtEpjRhe2039hRlS,forro,Casaca de Couro,Jackson Do Pandeiro,0.671,0.973,0.617,141.72
4buz6x9LURCw6SeDDml5ud,forro,Se Eu Pudesse - Live,Cavaleiros do Forró,0.646,0.86,0.841,94.864
6LvuRWVuOMAhTPqxHsdV4Y,forro,A História do Peixe Tuninha,Pé de Mulambo,0.72,0.879,0.717,113.384
3MYNXb3C0MvDwnyzAsqkEG,forro,Balanço do Busão,Baião D4 / Rastapé,0.673,0.965,0.713,160.181
3nFyKq6nPShsYrGDQUdLul,forro,Estrada De Caninde,Forro In The Dark,0.442,0.613,0.358,106.626
2jzNpMwyKCgwLG0BWnnc2l,forro,GPS no Coração,Aviões do Forró,0.684,0.911,0.883,91.943
4mnTEcO9LwPXqTC7h9BxMN,forro,Baião Destemperado,Barbatuques,0.87,0.783,0.727,95.682
0zeEoRA3va6uehthWjZ828,forro,Jogo de Palavra,Banda Magníficos,0.638,0.946,0.67,103.442
7nRbmZKoNmZkNi6QcwqLLQ,forro,Yeh Yeh Yah Yah,Gilberto Gil,0.489,0.553,0.371,160.728
4pCy37t14kBXgIL4LlzJ34,forro,Nosso Amor e o Mar,Limão Com Mel,0.481,0.542,0.838,170.205
0oGbLhLanc7oZt7ggbvqk0,forro,De Mala e Cuia,Trio Virgulino,0.697,0.967,0.71,82.125
0b9kBiIjaagPmN5Nv64zPf,forro,Ainda Queima,Trio Nordestino,0.709,0.934,0.609,80.118
5VqRGZFLeHSmZzCwZe8TJv,forro,Forró de Sangue Novo,Various Artists,0.723,0.95,0.922,107.352
7brRJQfRKOFd5PhYSBNAMZ,forro,Baby Doll,Calcinha Preta,0.645,0.594,0.477,139.988
0EXhgSK7WhHFDWLLcta3Xx,forro,Homem Perfeito (El Hombre Perfecto) (Ao Vivo),Banda Calypso,0.668,0.74,0.83,133.03
6LcpHIIT2MlZunAFmrHiPD,forro,Minha Mulher Não Deixa Não / Minha Mulher Não Manda Em Mim,Various Artists,0.672,0.856,0.917,170.03
1scPNPG6a3uKjifVC6aWrg,forro,À Segunda Vista,Baião D4 / Rastapé,0.657,0.569,0.394,117.964
25fp3X3A3r4MuXERB40yT2,forro,Cadê o Sanfoneiro?,Bicho de Pé,0.795,0.964,0.749,91.002
7pFs41TxlwDJANPMCsEYSe,forro,Petrolina-Juazeiro/ Lembrança de um Beijo,Baião D4 / Rastapé,0.536,0.835,0.594,173.019
3C6riHowFU9ucIOAWGf9hN,forro,Sem Você Eu Nada Sou,Trio Nordestino,0.681,0.746,0.55,80.227
7lytkQZCWPMv68OLK2mMRZ,forro,Chão Chão Chão,Aviões do Forró,0.794,0.947,0.946,93.01
4yzAt2YCxiuBwnjRNqKyih,forro,Catarina,Raiz Do Sana,0.783,0.729,0.688,102.343
6Koxj1m1dzphdadCQkj1jw,forro,Forró Do Quem Quer,Dominguinhos,0.701,0.972,0.856,106.443
6cZ9fuWaM5fCtdiOZwqrxk,forro,Ajoelha E Chora Nenê,Banda Garota Safada,0.753,0.792,0.972,105.01
1GUnZJhls3EO4B0ndFyACR,forro,Amanhecer,Calcinha Preta,0.486,0.612,0.756,163.907
5QC2GQTAB4S8NXuh2wVK15,forro,Cochilou o Cachimbo Cai / Balanço Bom,Trio Nordestino,0.754,0.95,0.853,97.994
2FXeeKi8qkOpeadsb4nRMH,forro,Vento soprou,Pé de Mulambo,0.667,0.886,0.533,94.957
0SVVyjfih1VI7MjYAet93D,forro,Balada,Leo Estakazero,0.787,0.856,0.879,128.009
3t0NbtdFkXyqaueiSxYXcw,forro,Forró e Paixão,Baião D4 / Rastapé,0.464,0.924,0.646,77.931
1BRgA4JJmotyfkzdYYOP04,forro,Forró do Rei,Trio Virgulino,0.696,0.965,0.881,122.363
6FBLWUcYplq1C8HtepJBVH,forro,Se Renda - Live,Cavaleiros do Forró,0.706,0.851,0.812,91.972
4EYhhpGs52bBQlaWxbpZWJ,forro,Anunciação / Tropicana (Morena Tropicana) - Medley,Forroçacana,0.681,0.728,0.642,153.07
24JEw6xMRLOH33slio3mOD,forro,Meu Encanto (Ao Vivo),Banda Calypso,0.629,0.634,0.891,138.019
5gKFmSOcvAToWCo7mJA9K4,forro,Namorar Escondido,Forró do Muido,0.665,0.873,0.822,99.003
5u8vhCaxI2B5coBtRJtBrp,forro,Versos Sinceros,Baião D4 / Rastapé,0.569,0.806,0.617,149.795
28q69onB0uNd0WGNcKpMkr,forro,Vira e Mexe,Bonde do Forró,0.773,0.895,0.9,92.997
7xzyVBp1Hc4IzHCHoEQbGa,forro,Andar Com Fé,Menina do Céu,0.519,0.9,0.821,104.172
69d1rgPZaGRLJQ5PHdnoid,forro,Querer Bem,Trio Virgulino,0.689,0.845,0.636,104.137
4yiNFXXAZ8uL35NJPwIeu7,forro,Pra Dançar Carimbó/ Rebola (Ao Vivo),Banda Calypso,0.751,0.802,0.829,120.057
2YBfQoDUSUS2Llw8WXuCeJ,forro,Abertura,Banda Garota Safada,0.45,0.0549,0.888,92.868
2fqul71L9W3P7krzjDseV6,forro,Você Não Vale Nada,Various Artists,0.776,0.968,0.977,182.124
5EG4s8Yri5F9FZHSUVHAKE,forro,"Ai, Que Bom",Bicho de Pé,0.672,0.321,0.349,127.985
3f1QqppYm063HKd6fQoqdU,forro,Se Prepare Pra Sofrer - Live,Cavaleiros do Forró,0.815,0.854,0.847,96.115
7yrBh8jKuIsd213oZ2ikVE,forro,Principiando/Decolagem,Falamansa,0.682,0.941,0.693,115.016
3TnwxFKrsFtZ3FeAJMnj60,forro,Tum Tum Tum Apaixonado,Various Artists,0.603,0.943,0.915,185.855
06OBq20BZoPCQRoPgJtrEy,forro,Chorando por Ela,Trio Virgulino,0.645,0.937,0.612,77.082
2FT8msBBwok2NvwneARlib,forro,Eu Só Quero Um Xodó,Bicho de Pé,0.709,0.613,0.609,98.011
2ZGl2RZgnkvO2gcmMrrORn,french,Belle,Various Artists,0.52,0.26,0.432,81.984
1YgdT3HFIo6APsKFqY38K6,french,Mes emmerdes,Charles Aznavour,0.51,0.539,0.627,134.758
6XMAXoCdSL4TzGsVZF4kPe,french,La Rouille,Arlt,0.638,0.685,0.465,84.353
4x2qUYoy00RJtIJ73fLYio,french,Un homme heureux,William Sheller,0.577,0.184,0.208,117.398
4QMYHcgIDWfd5k2wN7q7vi,french,J'reste debout,Sexion d'Assaut,0.488,0.448,0.582,95.693
12NV9OkfIQJrCrKT12pf66,french,Il suffirait de presque rien,Serge Reggiani,0.524,0.651,0.393,117.659
0BpsX162KCzuBlk2sQt1Wn,french,La vénus du mélo,Stacey Kent,0.791,0.472,0.344,124.257
0Rjcr53FaHl8wIld7GFVRT,french,Je ne suis pas un héros,Daniel Balavoine,0.587,0.702,0.916,128.706
6aV2qifrzZkfT2PW3gsWDE,french,J'ai encore rêvé d'elle,Il Etait Une Fois,0.441,0.193,0.274,94.911
2eanAA7xH8HgGN8jahJOsJ,french,Mon légionnaire,Serge Gainsbourg,0.735,0.919,0.72,113.395
515IX7SxbcQxqsiSR1o9sl,french,Those Dancing Days Are Gone,Carla Bruni,0.786,0.671,0.401,79.268
6gn96avJyrdvGltXGYmGdK,french,Sous le ciel de Paris,Édith Piaf,0.317,0.413,0.236,186.387
2iRMemYzt4m9UPMCz1WwH5,french,Pourtant,Vanessa Paradis,0.27,0.0466,0.615,103.617
6NPVjNh8Jhru9xOmyQigds,french,Happy,Various Artists,0.652,0.962,0.757,159.911
7g29VWCRJyu03tfxkLZ9Gq,french,Tout l'or des hommes,Céline Dion,0.66,0.347,0.561,118.002
0vhIVeIWv6rd1ROL5Npg1t,french,Tombé du ciel,Jacques Higelin,0.699,0.747,0.456,92.607
1eDH9YuzdkaX9Ttskyz51H,french,Invitango,Brigitte Bardot,0.59,0.545,0.237,122.594
2KYDmcfbrtlrfduYd6dVLz,french,La bastille,Jacques Brel,0.674,0.548,0.458,126.356
6HLj58k2kuMA8KKkNq1MFp,french,Rien de rien,Édith Piaf,0.656,0.493,0.275,96.112
4ONxNDUiBKOeNs3J8FCsra,french,Jolie Môme,Léo Ferré,0.595,0.6,0.535,145.06
4d4Fgs8KH0gyDSdc7HuwBF,french,J'y suis jamais allé,Yann Tiersen,0.636,0.811,0.368,99.939
1YvAIf8NVPTlEwInU6mOBk,french,Moi je joue,Brigitte Bardot,0.652,0.736,0.742,106.096
5sXYRa6fja4Uf31k1mONbK,french,Disque d'or,Sexion d'Assaut,0.839,0.603,0.957,156.016
13EDwGNMQzzny96gJNa3BM,french,La Foule,Édith Piaf,0.454,0.632,0.418,177.737
14fmbvjYLqRZEXz1VZdM2M,french,We Found Love,Rihanna,0.755,0.609,0.74,127.98
3E3rNAsXWbowqKLjdj23En,french,A cause de l'automne,Alizée,0.56,0.625,0.863,143.99
2UE1LplKFZwAQmDOMd2I5n,french,La chanson des vieux amants,Jacques Brel,0.396,0.231,0.26,118.215
5MCnIV5T0oKJ7NWuT2fOIi,french,Vivre ou survivre,Daniel Balavoine,0.516,0.54,0.664,144.978
77c0xyUM14wHa0cEAR9BV0,french,Lisztomania,Phoenix,0.643,0.33,0.79,97.548
1jqRhit50JNcJ8Rs30mJvt,french,Nathalie,Gilbert Bécaud,0.408,0.685,0.509,130.567
0enYeaYhzPQ34QbyL4EvUL,french,Le Palais De Nos Chimères,Charles Aznavour,0.509,0.696,0.373,99.005
3GiUIlW3jVCzuqeWkyZsik,french,Lola rastaquouère,Serge Gainsbourg,0.847,0.83,0.446,129.059
6x17YS5ZAS9CIlQXXpWYjY,french,L'antilope,Carla Bruni,0.667,0.597,0.398,103.836
4SGZHMuo6jUZyntCrjL6Vg,french,Les amours dévouées,Cœur De Pirate,0.587,0.707,0.482,117.227
3oVaWaQySx8SLr8FhbEIC5,french,Cent mille chansons,Frida Boccara,0.121,0.307,0.343,71.18
5SNGLq4ktp6H8lzCcnOTmd,french,La jeune fille aux cheveux blancs,Camille,0.361,0.323,0.25,77.095
6qbieXHVuCIIlzi55j6E5i,french,Quelques mots d'amour - Remasterisé en 2002,Michel Berger,0.587,0.349,0.528,65.775
7GeUI8T56CvJ9FC4Ok6hr9,french,Prends garde à ta langue,Zaz,0.622,0.859,0.8,156.817
2Nyvm0bhGCzMec1um6NQsd,french,L'autre valse d'Amélie,Yann Tiersen,0.515,0.0732,0.39,105.981
1KqlVt63Q4bl1VdSlymr5C,french,Riptide,Vance Joy,0.484,0.51,0.731,101.654
3vIl0TRgS1UpxSTL8a19WF,french,Et si tu n'existais pas,Joe Dassin,0.581,0.676,0.652,99.025
1MERmFLlpxIYuiTWOiRX7B,french,L'accordeoniste,Édith Piaf,0.658,0.742,0.363,116.587
28ZktohmnngWZqSa581Qt6,french,Les comédiens,Charles Aznavour,0.393,0.859,0.47,83.645
